season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2013/2014,Joe Mason,Cardiff City,66,ST,Republic of Ireland,EPL,3,3,,,178cm,73kg,23
2013/2014,Rudy Gestede,Cardiff City,63,ST,Benin,EPL,2,3,,,193cm,86kg,25
2013/2014,Etien Velikonja,Cardiff City,63,ST,Slovenia,EPL,3,4,,,177cm,72kg,25
2013/2014,Simon Moore,Cardiff City,63,GK,England,EPL,1,3,,,191cm,83kg,24
2013/2014,Filip Kiss,Cardiff City,63,CDM,Slovakia,EPL,2,3,,,186cm,82kg,23
2013/2014,Simon Lappin,Cardiff City,62,LB,Scotland,EPL,2,3,,,180cm,60kg,31
2013/2014,Kadeem Harris,Cardiff City,57,LM,England,EPL,3,3,,,175cm,68kg,20
2013/2014,Dimitar Berbatov,Fulham,82,ST,Bulgaria,EPL,4,3,,,189cm,75kg,33
2013/2014,Bryan Ruíz,Fulham,81,RW,Costa Rica,EPL,4,2,,,188cm,78kg,28
2013/2014,Brede Hangeland,Fulham,80,CB,Norway,EPL,2,3,,,199cm,92kg,32
2013/2014,Maarten Stekelenburg,Fulham,79,GK,Netherlands,EPL,1,4,,,197cm,92kg,31
2013/2014,Scott Parker,Fulham,79,CDM,England,EPL,2,3,,,175cm,69kg,33
2013/2014,Fernando Amorebieta,Fulham,79,CB,Venezuela,EPL,2,3,,,192cm,85kg,29
2013/2014,Darren Bent,Fulham,78,ST,England,EPL,3,3,,,180cm,73kg,30
2013/2014,Adel Taarabt,Fulham,78,LM,Morocco,EPL,5,4,,,180cm,69kg,25
2013/2014,Damien Duff,Fulham,77,RM,Republic of Ireland,EPL,3,3,,,177cm,75kg,35
2013/2014,Derek Boateng,Fulham,75,CDM,Ghana,EPL,3,3,,,185cm,78kg,31
2013/2014,Sascha Riether,Fulham,75,RB,Germany,EPL,3,3,,,174cm,71kg,31
2013/2014,Steve Sidwell,Fulham,75,CDM,England,EPL,3,3,,,183cm,80kg,31
2013/2014,Ashkan Dejagah,Fulham,75,RM,Iran,EPL,3,4,,,181cm,78kg,27
2013/2014,John Arne Riise,Fulham,74,LB,Norway,EPL,2,1,,,188cm,82kg,33
2013/2014,Kieran Richardson,Fulham,74,LB,England,EPL,3,3,,,175cm,69kg,29
2013/2014,Hugo Rodallega,Fulham,74,ST,Colombia,EPL,3,3,,,181cm,72kg,28
2013/2014,Aaron Hughes,Fulham,73,CB,Northern Ireland,EPL,2,3,,,183cm,78kg,34
2013/2014,David Stockdale,Fulham,73,GK,England,EPL,1,3,,,191cm,97kg,28
2013/2014,Pajtim Kasami,Fulham,73,CAM,Switzerland,EPL,2,4,,,188cm,90kg,21
2013/2014,Philippe Senderos,Fulham,72,CB,Switzerland,EPL,2,2,,,188cm,82kg,29
2013/2014,Alexander Kacaniklic,Fulham,72,LM,Sweden,EPL,3,4,,,181cm,72kg,22
2013/2014,Giorgios Karagounis,Fulham,70,CM,Greece,EPL,3,4,,,176cm,74kg,37
2013/2014,Matthew Briggs,Fulham,66,LB,England,EPL,2,3,,,188cm,78kg,23
2013/2014,Elsad Zverotic,Fulham,63,RB,Montenegro,EPL,2,3,,,179cm,78kg,27
2013/2014,Neil Etheridge,Fulham,60,GK,Philippines,EPL,1,2,,,188cm,90kg,24
2013/2014,Buomesca Tue Na Bangna,Fulham,60,RM,Portugal,EPL,2,3,,,175cm,65kg,21
