season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2010/2011,David Meyler,Sunderland,65,CM,Republic of Ireland,EPL,2,3,,,190cm,75kg,21
2010/2011,Steven Irwin,Liverpool,65,CM,England,EPL,3,4,,,173cm,66kg,20
2010/2011,Péter Kurucz,West Ham United,65,GK,Hungary,EPL,1,3,,,185cm,76kg,22
2010/2011,Shkodran Mustafi,Everton,65,CB,Germany,EPL,2,3,,,184cm,74kg,19
2010/2011,João Pedro Pereira Silva,Everton,65,ST,Portugal,EPL,3,3,,,189cm,80kg,21
2010/2011,Grant Hanley,Blackburn Rovers,65,CB,Scotland,EPL,2,3,,,188cm,80kg,19
2010/2011,Stephen Ward,Wolverhampton Wanderers,64,LB,Republic of Ireland,EPL,3,4,,,185cm,76kg,25
2010/2011,Bebé,Manchester United,64,ST,Portugal,EPL,2,3,,,190cm,75kg,20
2010/2011,Gavin Hoyte,Arsenal,64,RB,England,EPL,2,3,,,177cm,73kg,20
2010/2011,Shane Lowry,Aston Villa,64,CB,Australia,EPL,2,2,,,187cm,84kg,21
2010/2011,Eric Lichaj,Aston Villa,64,RB,United States,EPL,2,3,,,180cm,80kg,22
2010/2011,Péter Gulácsi,Liverpool,64,GK,Hungary,EPL,1,3,,,191cm,83kg,21
2010/2011,Ben Mee,Manchester City,64,CB,England,EPL,2,3,,,180cm,76kg,21
2010/2011,Haris Vučkić,Newcastle United,64,CF,Slovenia,EPL,3,3,,,188cm,80kg,18
2010/2011,Jack Colback,Sunderland,64,CM,England,EPL,3,3,,,176cm,72kg,21
2010/2011,Jacopo Sala,Chelsea,64,RM,Italy,EPL,2,3,,,183cm,73kg,19
2010/2011,Jérémy Hélan,Manchester City,64,LM,France,EPL,2,3,,,183cm,73kg,19
2010/2011,Pascal Zuberbühler,Fulham,63,GK,Switzerland,EPL,1,2,,,197cm,98kg,40
2010/2011,Matt Hill,Wolverhampton Wanderers,63,LB,England,EPL,2,2,,,173cm,76kg,30
2010/2011,Billy Clarke,Blackpool,63,CF,Republic of Ireland,EPL,3,2,,,170cm,64kg,23
2010/2011,Joe Mattock,West Bromwich Albion,63,LB,England,EPL,3,3,,,181cm,78kg,21
2010/2011,Christopher Herd,Aston Villa,63,CM,Australia,EPL,3,2,,,173cm,76kg,22
2010/2011,Thomas Cruise,Arsenal,63,CB,England,EPL,2,3,,,186cm,80kg,20
2010/2011,Matt Phillips,Blackpool,63,RW,England,EPL,2,3,,,183cm,75kg,20
2010/2011,Hope Akpan,Everton,63,CDM,Nigeria,EPL,2,3,,,185cm,76kg,19
2010/2011,Ashley Sammons,Birmingham City,63,CM,England,EPL,3,3,,,174cm,71kg,19
2010/2011,Chris Wood,West Bromwich Albion,63,ST,New Zealand,EPL,3,3,,,191cm,86kg,19
2010/2011,Adam Forshaw,Everton,63,RM,England,EPL,2,3,,,178cm,73kg,19
2010/2011,Marko Mitrovic,Chelsea,63,ST,Sweden,EPL,2,3,,,186cm,78kg,18
2010/2011,Carl Ikeme,Wolverhampton Wanderers,62,GK,England,EPL,1,3,,,188cm,87kg,24
2010/2011,Frank Fielding,Blackburn Rovers,62,GK,England,EPL,1,2,,,185cm,75kg,23
2010/2011,Ryan Shotton,Stoke City,62,CB,England,EPL,2,3,,,191cm,84kg,22
2010/2011,Ben Amos,Manchester United,62,GK,England,EPL,1,2,,,187cm,76kg,21
2010/2011,Jay O'Shea,Birmingham City,62,RW,Republic of Ireland,EPL,3,3,,,174cm,70kg,22
2010/2011,Ryan Donaldson,Newcastle United,62,ST,England,EPL,3,3,,,181cm,70kg,20
2010/2011,Gary Gardner,Aston Villa,62,CM,England,EPL,3,3,,,188cm,78kg,18
2010/2011,Keanu Marsh-Brown,Fulham,62,RM,England,EPL,3,3,,,178cm,72kg,18
2010/2011,Robert Milsom,Fulham,61,LW,England,EPL,2,2,,,179cm,76kg,24
2010/2011,Rhys Murphy,Arsenal,61,ST,England,EPL,2,3,,,177cm,73kg,20
2010/2011,Hólmar Örn Eyjólfsson,West Ham United,61,CB,Iceland,EPL,2,3,,,188cm,76kg,20
2010/2011,Victor Pálsson,Liverpool,61,CM,Iceland,EPL,2,4,,,185cm,77kg,20
2010/2011,James Collins,Aston Villa,61,ST,Republic of Ireland,EPL,2,3,,,183cm,77kg,20
2010/2011,James Spray,Wolverhampton Wanderers,61,ST,England,EPL,3,3,,,183cm,76kg,18
2010/2011,Ashley Eastham,Blackpool,61,CB,England,EPL,2,2,,,191cm,79kg,20
2010/2011,Daniel Coid,Blackpool,60,RB,England,EPL,2,4,,,180cm,73kg,29
2010/2011,Jonathan Hogg,Aston Villa,60,CM,England,EPL,3,3,,,170cm,67kg,22
2010/2011,Jacob Mellis,Chelsea,60,CAM,England,EPL,3,4,,,175cm,75kg,20
2010/2011,Aristote Nsiala,Everton,60,CB,Congo,EPL,2,3,,,188cm,78kg,19
2010/2011,Jason Lowe,Blackburn Rovers,60,CM,England,EPL,2,3,,,180cm,80kg,19
2010/2011,Milan Lalkovič,Chelsea,60,CF,Slovakia,EPL,2,4,,,171cm,64kg,18
2010/2011,Joe Holt,Wigan Athletic,59,CM,England,EPL,2,3,,,178cm,73kg,21
2010/2011,Matthew Briggs,Fulham,59,CB,England,EPL,2,3,,,188cm,84kg,20
2010/2011,Julio Santa Cruz,Blackburn Rovers,59,ST,Paraguay,EPL,2,3,,,185cm,80kg,21
2010/2011,Danzelle St. Louis-Hamilton,Stoke City,59,GK,England,EPL,1,3,,,197cm,82kg,21
2010/2011,Luke Garbutt,Everton,59,LB,England,EPL,2,3,,,176cm,72kg,18
2010/2011,Danny Batth,Wolverhampton Wanderers,59,CB,England,EPL,2,3,,,191cm,84kg,20
2010/2011,Jake Bidwell,Everton,59,LB,England,EPL,2,2,,,183cm,77kg,18
2010/2011,Ben Tozer,Newcastle United,58,CB,England,EPL,2,3,,,185cm,81kg,21
2010/2011,Corry Evans,Manchester United,58,CDM,Northern Ireland,EPL,2,3,,,181cm,74kg,20
2010/2011,Alex Smith,Fulham,58,LB,England,EPL,2,2,,,175cm,54kg,19
2010/2011,Scott Malone,Wolverhampton Wanderers,58,LB,England,EPL,2,3,,,189cm,79kg,20
2010/2011,George Thorne,West Bromwich Albion,58,CM,England,EPL,2,3,,,188cm,83kg,18
2010/2011,Joe Dudgeon,Manchester United,57,LB,England,EPL,2,3,,,182cm,77kg,20
2010/2011,Nathan Craig,Everton,57,CM,Wales,EPL,2,3,,,177cm,69kg,19
2010/2011,Romaine Sawyers,West Bromwich Albion,57,CF,England,EPL,2,3,,,176cm,71kg,19
2010/2011,Ashley Hemmings,Wolverhampton Wanderers,57,ST,England,EPL,2,3,,,173cm,73kg,20
2010/2011,Florent Cuvelier,Stoke City,57,CM,Belgium,EPL,2,3,,,182cm,77kg,18
2010/2011,Matthew Saunders,Fulham,56,CM,England,EPL,2,3,,,180cm,72kg,21
2010/2011,Elliot Parish,Aston Villa,56,GK,England,EPL,1,2,,,180cm,75kg,21
2010/2011,Nathan Baker,Aston Villa,56,CB,England,EPL,2,4,,,188cm,78kg,20
2010/2011,Sam Mantom,West Bromwich Albion,56,CM,England,EPL,2,4,,,175cm,70kg,21
2010/2011,Danny Philliskirk,Chelsea,55,CAM,England,EPL,3,2,,,178cm,72kg,20
2010/2011,Adam Smith,Tottenham Hotspur,54,LB,England,EPL,3,3,,,178cm,78kg,20
2010/2011,Matty Lund,Stoke City,54,CM,England,EPL,2,3,,,183cm,73kg,20
2010/2011,Paul Downing,West Bromwich Albion,53,CDM,England,EPL,2,3,,,183cm,75kg,19
2010/2011,James Tavernier,Newcastle United,53,RB,England,EPL,2,3,,,181cm,75kg,19
2010/2011,Callum McManaman,Wigan Athletic,52,ST,England,EPL,2,3,,,181cm,76kg,20
2010/2011,Jóan Símun Edmundsson,Newcastle United,52,CAM,Faroe Islands,EPL,2,3,,,182cm,77kg,19
2010/2011,Lateef Elford-Alliyu,West Bromwich Albion,51,ST,Nigeria,EPL,2,3,,,173cm,69kg,18
2010/2011,Neil Etheridge,Fulham,50,GK,Philippines,EPL,1,2,,,191cm,82kg,21
