season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2009/2010,Jay O'Shea,Birmingham City,63,RW,Republic of Ireland,EPL,,3,,,174cm,70kg,21
2009/2010,Chris Herd,Aston Villa,63,CDM,Australia,EPL,3.0,3,,,173cm,76kg,21
2009/2010,Thomas Cruise,Arsenal,63,CB,England,EPL,,3,,,186cm,80kg,19
2009/2010,Fabio Daprelà,West Ham United,63,LB,Switzerland,EPL,,3,,,180cm,65kg,19
2009/2010,Magnus Wolff Eikrem,Manchester United,61,CM,Norway,EPL,,3,,,178cm,69kg,19
2009/2010,Nathan Doyle,Hull City,61,CM,England,EPL,,3,,,180cm,76kg,23
2009/2010,Jon Routledge,Wigan Athletic,61,CDM,England,EPL,,3,,,180cm,70kg,20
2009/2010,Daniel Jones,Wolverhampton Wanderers,61,LM,England,EPL,,3,,,188cm,84kg,23
2009/2010,Wayne Brown,Fulham,61,CAM,England,EPL,,2,,,166cm,66kg,21
2009/2010,Joe Holt,Wigan Athletic,61,CM,England,EPL,,3,,,178cm,73kg,20
2009/2010,Ron-Robert Zieler,Manchester United,61,GK,Germany,EPL,,2,,,188cm,77kg,21
2009/2010,Andrew Haworth,Blackburn Rovers,61,RW,England,EPL,,4,,,180cm,72kg,21
2009/2010,Victor Pálsson,Liverpool,61,CM,Iceland,EPL,,3,,,185cm,77kg,19
2009/2010,Jared Wilson,Birmingham City,61,RB,England,EPL,,4,,,173cm,70kg,21
2009/2010,Shane Duffy,Everton,61,CB,Northern Ireland,EPL,,3,,,194cm,82kg,18
2009/2010,Andy Marshall,Aston Villa,60,GK,England,EPL,,3,,,188cm,85kg,35
2009/2010,Jason Brown,Blackburn Rovers,60,GK,Wales,EPL,,3,,,180cm,98kg,28
2009/2010,Zoltán Harsányi,Bolton Wanderers,60,ST,Slovakia,EPL,,3,,,193cm,77kg,22
2009/2010,Martin Hansen,Liverpool,60,GK,Denmark,EPL,,3,,,189cm,80kg,19
2009/2010,James Chester,Manchester United,60,CB,England,EPL,,2,,,186cm,82kg,21
2009/2010,Sam Hewson,Manchester United,60,CM,England,EPL,,2,,,180cm,81kg,21
2009/2010,Sanchez Watt,Arsenal,60,RW,England,EPL,,3,,,179cm,75kg,19
2009/2010,David Gray,Manchester United,59,RM,Scotland,EPL,,2,,,180cm,71kg,22
2009/2010,Asmir Begovic,Portsmouth,59,GK,Canada,EPL,,3,,,196cm,89kg,22
2009/2010,Ben Amos,Manchester United,59,GK,England,EPL,,2,,,187cm,76kg,20
2009/2010,Jay Emmanuel-Thomas,Arsenal,59,CDM,England,EPL,,2,,,191cm,80kg,19
2009/2010,Rhys Murphy,Arsenal,59,ST,England,EPL,,3,,,177cm,73kg,19
2009/2010,Gilles Sunu,Arsenal,59,CF,France,EPL,,2,,,180cm,75kg,19
2009/2010,George Friend,Wolverhampton Wanderers,59,LB,England,EPL,,2,,,185cm,81kg,22
2009/2010,Adam Smith,Tottenham Hotspur,59,LB,England,EPL,,3,,,178cm,75kg,19
2009/2010,Conor Hourihane,Sunderland,59,CM,Republic of Ireland,EPL,,3,,,183cm,70kg,19
2009/2010,Andreas Weimann,Aston Villa,59,CF,Austria,EPL,,3,,,180cm,64kg,18
2009/2010,Chris Smalling,Fulham,58,CB,England,EPL,,3,,,181cm,72kg,20
2009/2010,Steven Irwin,Liverpool,58,CM,England,EPL,,3,,,173cm,70kg,19
2009/2010,Emmanuel Frimpong,Arsenal,58,CDM,England,EPL,,3,,,178cm,73kg,18
2009/2010,Hope Akpan,Everton,58,CDM,Nigeria,EPL,,3,,,185cm,76kg,18
2009/2010,James McCarten,Everton,57,CB,England,EPL,,3,,,187cm,80kg,19
2009/2010,Antonio Bryan,Manchester United,57,ST,England,EPL,,3,,,180cm,75kg,20
2009/2010,Kyle Bartley,Arsenal,56,CB,England,EPL,,3,,,191cm,75kg,19
2009/2010,Corry Evans,Manchester United,55,CDM,Northern Ireland,EPL,,3,,,181cm,74kg,19
2009/2010,Ashley Hemmings,Wolverhampton Wanderers,55,ST,England,EPL,,3,,,173cm,73kg,19
2009/2010,Jordon Mutch,Birmingham City,54,CM,England,EPL,,2,,,175cm,65kg,18
2009/2010,Ashley Sammons,Birmingham City,54,CM,England,EPL,,3,,,183cm,72kg,19
2009/2010,Frank Fielding,Blackburn Rovers,52,GK,England,EPL,,3,,,185cm,75kg,22
2009/2010,Adam Clayton,Manchester City,52,CAM,England,EPL,,2,,,164cm,64kg,21
2009/2010,Martin Kelly,Liverpool,49,CB,England,EPL,,2,,,192cm,78kg,20
